transaction_id,blood_bank_id,blood_group,component_type,transaction_type,units,transaction_timestamp,source_donation_id,source_transfer_id,destination_bank_id,status,issue_id
TXNAB68E9679F,BB008,A+,Plasma,DONATION,2.0,2024-03-14 17:26:00,DONATION0738,,,POSTED,
TXN5E5DD39C61,BB008,A+,Platelets,DONATION,2.0,2024-03-14 18:11:00,DONATION0738,,,POSTED,
TXN010AB787EF,BB009,O+,RBC,DONATION,2.0,2024-03-15 13:56:00,DONATION1865,,,POSTED,
TXN720ECABB42,BB020,O+,Plasma,ISSUE,7.0,2024-03-15 14:10:00,,,,POSTED,ISSUEEF805F63E6
TXNE06EE111CD,BB009,O+,Plasma,DONATION,2.0,2024-03-15 15:08:00,DONATION1865,,,POSTED,
TXN433A871F7F,BB005,O-,Plasma,DONATION,2.0,2024-03-15 15:56:00,DONATION1813,,,POSTED,
TXN5ACC1D7039,BB005,O-,RBC,DONATION,2.0,2024-03-15 16:16:00,DONATION1813,,,POSTED,
TXNB9FD39021F,BB009,O+,Platelets,DONATION,2.0,2024-03-15 16:27:00,DONATION1865,,,POSTED,
TXN3BFA3A99D3,BB005,O-,Platelets,DONATION,2.0,2024-03-15 17:07:00,DONATION1813,,,POSTED,
TXNA6176C19DB,BB002,A+,RBC,DONATION,2.0,2024-03-16 08:01:00,DONATION0003,,,POSTED,
TXNB41B007354,BB002,A+,Plasma,DONATION,2.0,2024-03-16 09:13:00,DONATION0003,,,POSTED,
TXN13E8F60304,BB002,A+,Platelets,DONATION,2.0,2024-03-16 17:01:00,DONATION0003,,,POSTED,
TXNBD415028A0,BB010,A+,Plasma,DONATION,1.0,2024-03-18 09:35:00,DONATION0770,,,POSTED,
TXN1EA6D9750E,BB009,A-,RBC,DONATION,2.0,2024-03-18 10:10:00,DONATION1413,,,POSTED,
TXN58054BA1E6,BB005,O-,Plasma,ISSUE,1.0,2024-03-18 10:52:00,,,,POSTED,ISSUEBFFB2C67EB
TXN1512CC27CB,BB010,A+,RBC,DONATION,1.0,2024-03-18 12:20:00,DONATION0770,,,POSTED,
TXN2C7F5D3D8B,BB010,A+,Platelets,DONATION,1.0,2024-03-18 13:12:00,DONATION0770,,,POSTED,
TXN13AD0F64FD,BB009,A-,Plasma,DONATION,2.0,2024-03-18 18:18:00,DONATION1413,,,POSTED,
TXNC4971A63B9,BB010,A+,RBC,ISSUE,2.0,2024-03-19 11:15:00,,,,POSTED,ISSUE04E5697FBB
TXN500D00DF0F,BB005,O-,Plasma,ISSUE,2.0,2024-03-19 13:27:00,,,,POSTED,ISSUE54A78FE713
TXN8EA4F791BE,BB010,A+,Platelets,ISSUE,1.0,2024-03-20 14:28:00,,,,POSTED,ISSUEC5B5045106
TXNC5D2A28CA9,BB007,A-,RBC,DONATION,2.0,2024-03-21 08:25:00,DONATION0382,,,POSTED,
TXNDE277846CE,BB007,A-,Platelets,DONATION,2.0,2024-03-21 09:23:00,DONATION0382,,,POSTED,
TXND52BA8BEA5,BB001,B+,RBC,DONATION,1.0,2024-03-21 11:28:00,DONATION0895,,,POSTED,
TXN4636D92ECD,BB009,O+,Plasma,ISSUE,1.0,2024-03-21 11:57:00,,,,POSTED,ISSUEB134581561
TXN815FBB1D30,BB001,B+,Plasma,DONATION,1.0,2024-03-21 11:58:00,DONATION0895,,,POSTED,
TXNB7650CB319,BB002,A+,Plasma,DONATION,1.0,2024-03-21 16:16:00,DONATION1133,,,POSTED,
TXN9FF0AF851F,BB007,A-,Plasma,DONATION,2.0,2024-03-21 16:23:00,DONATION0382,,,POSTED,
TXN0ACC45AC7F,BB002,A+,RBC,DONATION,1.0,2024-03-21 17:42:00,DONATION1133,,,POSTED,
TXN8512B129EE,BB002,A+,Platelets,DONATION,1.0,2024-03-21 18:21:00,DONATION1133,,,POSTED,
TXN0466AF4C72,BB003,O-,Plasma,ISSUE,1.0,2024-03-23 08:33:00,,,,POSTED,ISSUE8E6D0E14FA
TXN974081B086,BB008,A+,RBC,ISSUE,3.0,2024-03-23 14:09:00,,,,POSTED,ISSUE5159170BDC
TXN594821575C,BB002,A+,RBC,ISSUE,5.0,2024-03-24 08:58:00,,,,POSTED,ISSUE7F58C6E391
TXN560E06AEEA,BB011,A+,RBC,DONATION,1.0,2024-03-24 12:21:00,DONATION0525,,,POSTED,
TXN14ECD3B693,BB011,A+,Plasma,DONATION,1.0,2024-03-24 12:37:00,DONATION0525,,,POSTED,
TXN1A0F95E1CE,BB002,A+,Plasma,ISSUE,7.0,2024-03-24 15:14:00,,,,POSTED,ISSUE10842DD328
TXN3114378A5B,BB011,A+,Plasma,ISSUE,2.0,2024-03-25 15:37:00,,,,POSTED,ISSUE23537917D5
TXN30C0287A89,BB013,A+,RBC,DONATION,2.0,2024-03-26 10:02:00,DONATION1582,,,POSTED,
TXN71F70800B0,BB013,A+,Plasma,DONATION,2.0,2024-03-26 11:01:00,DONATION1582,,,POSTED,
TXN87C413FB72,BB001,B+,RBC,DONATION,1.0,2024-03-28 10:21:00,DONATION0207,,,POSTED,
TXNA805D72591,BB002,A+,Platelets,ISSUE,2.0,2024-03-28 12:35:00,,,,POSTED,ISSUE194F52FFF0
TXN4820A979BF,BB001,B+,Plasma,DONATION,1.0,2024-03-28 14:44:00,DONATION0207,,,POSTED,
TXN848ADE5658,BB013,A+,RBC,ISSUE,1.0,2024-03-28 16:06:00,,,,POSTED,ISSUE8F82019DBE
TXN065751AA7F,BB001,B+,Platelets,DONATION,1.0,2024-03-28 18:25:00,DONATION0207,,,POSTED,
TXN266BD3F433,BB011,O+,RBC,DONATION,1.0,2024-03-29 08:29:00,DONATION1349,,,POSTED,
TXN5C2E6738CD,BB007,A-,Plasma,ISSUE,1.0,2024-03-29 09:53:00,,,,POSTED,ISSUE3CFE7753EB
TXN72A055971D,BB017,O+,RBC,DONATION,1.0,2024-03-29 12:29:00,DONATION1803,,,POSTED,
TXN977C13A63D,BB017,O+,Plasma,DONATION,1.0,2024-03-29 15:35:00,DONATION1803,,,POSTED,
TXNC43E678E8A,BB011,O+,Plasma,DONATION,1.0,2024-03-29 18:00:00,DONATION1349,,,POSTED,
TXN1CB4D40172,BB011,O+,Platelets,DONATION,1.0,2024-03-29 18:17:00,DONATION1349,,,POSTED,
TXN5E98521B44,BB001,B+,Plasma,ISSUE,2.0,2024-03-30 13:45:00,,,,POSTED,ISSUE095A2B10F5
TXN72637FD871,BB007,A-,RBC,ISSUE,1.0,2024-03-30 15:56:00,,,,POSTED,ISSUE5CE1B07B9F
TXN947B557F5A,BB002,O+,RBC,DONATION,2.0,2024-03-31 08:35:00,DONATION1389,,,POSTED,
TXN3012DFFB92,BB002,O+,Plasma,DONATION,2.0,2024-03-31 14:33:00,DONATION1389,,,POSTED,
TXN16AE5A64A6,BB011,O-,Platelets,DONATION,1.0,2024-04-02 09:54:00,DONATION1874,,,POSTED,
TXN285ED43275,BB011,O-,RBC,DONATION,1.0,2024-04-02 15:22:00,DONATION1874,,,POSTED,
TXN02CB1854CE,BB011,O-,Plasma,DONATION,1.0,2024-04-02 16:31:00,DONATION1874,,,POSTED,
TXN8B1C138B9C,BB017,O+,Plasma,ISSUE,1.0,2024-04-05 08:07:00,,,,POSTED,ISSUED07F5434DB
TXN7A09BE992C,BB013,O-,Platelets,DONATION,1.0,2024-04-05 13:28:00,DONATION1055,,,POSTED,
TXN86CD576815,BB013,O-,RBC,DONATION,1.0,2024-04-05 15:35:00,DONATION1055,,,POSTED,
TXNF6A008C7CA,BB013,O-,Plasma,DONATION,1.0,2024-04-05 18:00:00,DONATION1055,,,POSTED,
TXN7668ECEA3C,BB008,AB+,Plasma,DONATION,1.0,2024-04-08 12:04:00,DONATION0469,,,POSTED,
TXN613A1EF1BD,BB008,AB+,RBC,DONATION,1.0,2024-04-08 13:35:00,DONATION0469,,,POSTED,
TXN8A69D4DD87,BB002,O+,RBC,ISSUE,1.0,2024-04-08 15:09:00,,,,POSTED,ISSUE5B58DB75E6
TXN7DB02F857D,BB008,AB+,Platelets,DONATION,1.0,2024-04-08 15:48:00,DONATION0469,,,POSTED,
TXNC2E0B4176E,BB001,A+,Platelets,DONATION,1.0,2024-04-09 09:46:00,DONATION1315,,,POSTED,
TXN541289F2E8,BB001,A+,RBC,DONATION,1.0,2024-04-09 17:25:00,DONATION1315,,,POSTED,
TXNC3C972A909,BB001,A+,Plasma,DONATION,1.0,2024-04-09 17:58:00,DONATION1315,,,POSTED,
TXN8541A1F3A2,BB020,A+,Plasma,DONATION,2.0,2024-04-10 09:46:00,DONATION1360,,,POSTED,
TXNC7B0F28644,BB020,A+,RBC,DONATION,2.0,2024-04-10 18:08:00,DONATION1360,,,POSTED,
TXNB7664836EA,BB020,A+,Platelets,DONATION,2.0,2024-04-10 18:39:00,DONATION1360,,,POSTED,
TXN5716F88AF0,BB001,O+,RBC,DONATION,1.0,2024-04-12 08:24:00,DONATION0957,,,POSTED,
TXN75796B2C73,BB001,O+,Plasma,DONATION,1.0,2024-04-12 18:16:00,DONATION0957,,,POSTED,
TXNC8DBD4A6ED,BB002,AB+,RBC,EXPIRY,1.0,2024-04-13 10:09:00,,,,POSTED,
TXNAF44D35553,BB003,A-,RBC,DONATION,1.0,2024-04-13 10:54:00,DONATION1154,,,POSTED,
TXN4DAB79BF47,BB003,A-,Plasma,DONATION,1.0,2024-04-13 18:07:00,DONATION1154,,,POSTED,
TXNF021BC9E4C,BB001,AB+,Plasma,DONATION,1.0,2024-04-14 08:24:00,DONATION0808,,,POSTED,
TXN6AB417B865,BB001,AB+,RBC,DONATION,1.0,2024-04-14 14:31:00,DONATION0808,,,POSTED,
TXN91CF584B5B,BB001,A+,Plasma,ISSUE,1.0,2024-04-14 14:52:00,,,,POSTED,ISSUEBBF41EA762
TXN4C94A46FB5,BB001,O+,RBC,ISSUE,3.0,2024-04-15 11:37:00,,,,POSTED,ISSUE8FF07F5383
TXNDB09698094,BB020,A+,Platelets,ISSUE,1.0,2024-04-16 09:41:00,,,,POSTED,ISSUE071290334A
TXNA25EDBFE48,BB020,A+,Plasma,ISSUE,2.0,2024-04-17 15:38:00,,,,POSTED,ISSUE36B0A76B25
TXND6EE9A81F9,BB011,A+,Plasma,DONATION,1.0,2024-04-18 08:15:00,DONATION0558,,,POSTED,
TXN3BD22F29E4,BB011,A+,Platelets,DONATION,1.0,2024-04-18 09:38:00,DONATION0558,,,POSTED,
TXN1B1B34382B,BB014,A+,Platelets,DONATION,1.0,2024-04-18 10:45:00,DONATION1244,,,POSTED,
TXNC594FC7485,BB011,A+,RBC,DONATION,1.0,2024-04-18 14:39:00,DONATION0558,,,POSTED,
TXN674AF8300A,BB014,A+,RBC,DONATION,1.0,2024-04-18 14:56:00,DONATION1244,,,POSTED,
TXNF18BAC38ED,BB014,A+,Plasma,DONATION,1.0,2024-04-18 16:27:00,DONATION1244,,,POSTED,
TXNAE14352D3C,BB001,AB+,RBC,ISSUE,1.0,2024-04-20 12:18:00,,,,POSTED,ISSUE135DE1E262
TXNB9013DDFDF,BB017,A+,Platelets,DONATION,1.0,2024-04-21 11:58:00,DONATION1142,,,POSTED,
TXNCE4FD554F1,BB017,A+,Plasma,DONATION,1.0,2024-04-21 14:08:00,DONATION1142,,,POSTED,
TXNBE8D764491,BB008,O+,Plasma,DONATION,1.0,2024-04-21 15:24:00,DONATION1583,,,POSTED,
TXN5AB12B0C7B,BB008,O+,Platelets,DONATION,1.0,2024-04-21 16:41:00,DONATION1583,,,POSTED,
TXN0FDE496745,BB017,A+,RBC,DONATION,1.0,2024-04-21 17:06:00,DONATION1142,,,POSTED,
TXN9CA1D9F5F3,BB008,O+,RBC,DONATION,1.0,2024-04-21 17:15:00,DONATION1583,,,POSTED,
TXNDCC8B0A408,BB005,B+,RBC,DONATION,2.0,2024-04-22 08:45:00,DONATION1850,,,POSTED,
TXNDA6A9AFB18,BB005,B+,Plasma,DONATION,2.0,2024-04-22 16:27:00,DONATION1850,,,POSTED,
TXN64AC04A570,BB001,B+,Plasma,EXPIRY,1.0,2024-04-23 08:22:00,,,,POSTED,
TXNDC68269A6A,BB007,A+,RBC,DONATION,1.0,2024-04-23 15:48:00,DONATION0533,,,POSTED,
TXN0CB83E448A,BB007,A+,Plasma,DONATION,1.0,2024-04-23 16:51:00,DONATION0533,,,POSTED,
TXN0282350A44,BB011,A+,Plasma,ISSUE,2.0,2024-04-24 17:15:00,,,,POSTED,ISSUE821B2395EC
TXND30EC87C51,BB017,A+,Plasma,ISSUE,1.0,2024-04-25 11:32:00,,,,POSTED,ISSUEF724DFF8FB
TXN618515C93D,BB014,A+,Plasma,ISSUE,2.0,2024-04-25 15:26:00,,,,POSTED,ISSUE818B552FB2
TXN39D5165722,BB004,O+,Plasma,DONATION,1.0,2024-04-29 11:12:00,DONATION1026,,,POSTED,
TXNB9FC5C31E2,BB009,A+,Plasma,DONATION,1.0,2024-04-29 11:31:00,DONATION1893,,,POSTED,
TXN4319569FE0,BB004,O+,Platelets,DONATION,1.0,2024-04-29 12:43:00,DONATION1026,,,POSTED,
TXN7F536950A0,BB009,A+,RBC,DONATION,1.0,2024-04-29 13:32:00,DONATION1893,,,POSTED,
TXN272B485956,BB009,A+,Platelets,DONATION,1.0,2024-04-29 14:30:00,DONATION1893,,,POSTED,
TXN8EDEC317F8,BB004,O+,RBC,DONATION,1.0,2024-04-29 16:40:00,DONATION1026,,,POSTED,
TXNEC25EDAC08,BB007,A+,RBC,ISSUE,5.0,2024-04-30 08:28:00,,,,POSTED,ISSUE2FEA975F54
TXN5A461882C3,BB015,A+,Plasma,DONATION,1.0,2024-04-30 08:32:00,DONATION1902,,,POSTED,
TXN81CD9F3775,BB015,A+,Platelets,DONATION,1.0,2024-04-30 14:26:00,DONATION1902,,,POSTED,
TXN86C1353012,BB015,A+,RBC,DONATION,1.0,2024-04-30 16:04:00,DONATION1902,,,POSTED,
TXN74D371EAB5,BB010,B+,RBC,DONATION,1.0,2024-05-01 13:30:00,DONATION0817,,,POSTED,
TXN26626ECF4A,BB010,B+,Plasma,DONATION,1.0,2024-05-01 16:50:00,DONATION0817,,,POSTED,
TXN49F73B72D5,BB010,B+,Platelets,DONATION,1.0,2024-05-01 17:32:00,DONATION0817,,,POSTED,
TXN4947793672,BB016,O+,Platelets,DONATION,1.0,2024-05-03 08:05:00,DONATION1471,,,POSTED,
TXNCFBA4908ED,BB013,O+,RBC,DONATION,1.0,2024-05-03 09:47:00,DONATION1066,,,POSTED,
TXNE076921627,BB013,O+,Platelets,DONATION,1.0,2024-05-03 13:02:00,DONATION1066,,,POSTED,
TXN48CDB2370E,BB016,O+,RBC,DONATION,1.0,2024-05-03 15:57:00,DONATION1471,,,POSTED,
TXN4CEC300032,BB009,A+,Platelets,ISSUE,2.0,2024-05-03 17:58:00,,,,POSTED,ISSUE1F7695951B
TXN77A9A17821,BB016,O+,Plasma,DONATION,1.0,2024-05-03 18:03:00,DONATION1471,,,POSTED,
TXN1FC2AC4B64,BB013,O+,Plasma,DONATION,1.0,2024-05-03 18:09:00,DONATION1066,,,POSTED,
TXNC6D03F4DBB,BB006,A+,Plasma,DONATION,2.0,2024-05-04 08:00:00,DONATION0719,,,POSTED,
TXN576C3686AB,BB014,A+,Plasma,DONATION,1.0,2024-05-04 10:41:00,DONATION0646,,,POSTED,
TXNBCF19F9D44,BB014,A+,RBC,DONATION,1.0,2024-05-04 18:22:00,DONATION0646,,,POSTED,
TXNDF2BE28497,BB006,A+,RBC,DONATION,2.0,2024-05-04 18:28:00,DONATION0719,,,POSTED,
TXN17810F173C,BB014,A+,RBC,ISSUE,2.0,2024-05-05 09:21:00,,,,POSTED,ISSUE94FEF4AAA6
TXN2A14547BA8,BB009,A+,Plasma,ISSUE,1.0,2024-05-05 16:20:00,,,,POSTED,ISSUE5C0D27A9A3
TXN9500268200,BB010,B+,Plasma,ISSUE,1.0,2024-05-06 09:01:00,,,,POSTED,ISSUED8BA8240CE
TXNCF13657726,BB016,O+,Platelets,ISSUE,1.0,2024-05-06 10:12:00,,,,POSTED,ISSUE1F7DB03E76
TXN2AF7F53EEA,BB006,O+,RBC,DONATION,2.0,2024-05-06 12:07:00,DONATION0335,,,POSTED,
TXND96DDDA1A9,BB006,O+,Plasma,DONATION,2.0,2024-05-06 14:01:00,DONATION0335,,,POSTED,
TXN0E979E3354,BB006,A+,Plasma,ISSUE,3.0,2024-05-07 12:24:00,,,,POSTED,ISSUE3BB12BEEDD
TXN385773DE68,BB016,O+,Plasma,ISSUE,2.0,2024-05-07 12:50:00,,,,POSTED,ISSUE97D2574D28
TXN0D47007F0C,BB004,O+,RBC,ISSUE,3.0,2024-05-07 14:03:00,,,,POSTED,ISSUE3803A467A0
TXN1312201849,BB007,A-,Plasma,DONATION,2.0,2024-05-08 10:19:00,DONATION1367,,,POSTED,
TXN1857B7FEF1,BB007,A-,RBC,DONATION,2.0,2024-05-08 11:55:00,DONATION1367,,,POSTED,
TXN8FE0088774,BB017,B+,RBC,DONATION,1.0,2024-05-08 12:26:00,DONATION0129,,,POSTED,
TXN6BC6FC4C65,BB017,B+,Platelets,DONATION,1.0,2024-05-08 13:11:00,DONATION0129,,,POSTED,
TXNB25847F8A5,BB017,B+,Plasma,DONATION,1.0,2024-05-08 15:00:00,DONATION0129,,,POSTED,
TXN8A85435D09,BB017,B+,RBC,DONATION,1.0,2024-05-08 17:24:00,DONATION0129,,,POSTED,
TXNA23FFF2C2A,BB017,B+,Plasma,DONATION,1.0,2024-05-08 18:10:00,DONATION0129,,,POSTED,
TXNB5FEF331E9,BB004,O+,Platelets,ISSUE,2.0,2024-05-08 18:20:00,,,,POSTED,ISSUE6FA162066D
TXN71316BB047,BB006,O+,Plasma,ISSUE,4.0,2024-05-09 18:49:00,,,,POSTED,ISSUEFCADC40A14
TXN192ABCC17B,BB016,O-,Platelets,DONATION,1.0,2024-05-10 11:52:00,DONATION1497,,,POSTED,
TXN248CD31168,BB011,B+,RBC,DONATION,2.0,2024-05-10 12:56:00,DONATION1223,,,POSTED,
TXN03018410F4,BB016,O-,RBC,DONATION,1.0,2024-05-10 13:31:00,DONATION1497,,,POSTED,
TXN762058BF76,BB011,B+,Plasma,DONATION,2.0,2024-05-10 15:49:00,DONATION1223,,,POSTED,
TXND6CD579C0B,BB016,O-,Plasma,DONATION,1.0,2024-05-10 18:42:00,DONATION1497,,,POSTED,
TXN67C4A5BA64,BB016,B+,Plasma,DONATION,2.0,2024-05-11 10:43:00,DONATION0615,,,POSTED,
TXNE2A2C81723,BB016,B+,RBC,DONATION,2.0,2024-05-11 14:27:00,DONATION0615,,,POSTED,
TXN5BD4EFD7D8,BB004,A+,Plasma,DONATION,1.0,2024-05-12 10:55:00,DONATION0712,,,POSTED,
TXN6DEAC2F736,BB003,B+,RBC,DONATION,2.0,2024-05-12 15:33:00,DONATION0670,,,POSTED,
TXNFEFFDB3C6D,BB004,A+,RBC,DONATION,1.0,2024-05-12 18:19:00,DONATION0712,,,POSTED,
TXNE5F43E9B4C,BB003,B+,Plasma,DONATION,2.0,2024-05-12 18:20:00,DONATION0670,,,POSTED,
TXN66AA69CC00,BB014,O+,RBC,DONATION,1.0,2024-05-13 08:47:00,DONATION0546,,,POSTED,
TXN8AB7A1D89F,BB014,O+,Plasma,DONATION,1.0,2024-05-13 11:37:00,DONATION0546,,,POSTED,
TXNACD6C70967,BB014,O+,Platelets,DONATION,1.0,2024-05-13 14:22:00,DONATION0546,,,POSTED,
TXN1580E13D83,BB017,B+,Platelets,ISSUE,2.0,2024-05-16 15:51:00,,,,POSTED,ISSUE2F0CDCA381
TXN997498D5BC,BB003,B+,Plasma,ISSUE,2.0,2024-05-18 15:56:00,,,,POSTED,ISSUE7C50122A4D
TXN7D45BF97EA,BB003,A+,RBC,DONATION,1.0,2024-05-19 12:49:00,DONATION0028,,,POSTED,
TXNC5EEB00338,BB016,O-,RBC,ISSUE,1.0,2024-05-19 12:59:00,,,,POSTED,ISSUEBAA6EE4361
TXNA75AA9F352,BB003,A+,Platelets,DONATION,1.0,2024-05-19 14:10:00,DONATION0028,,,POSTED,
TXN95FA18B2E0,BB003,A+,Plasma,DONATION,1.0,2024-05-19 18:21:00,DONATION0028,,,POSTED,
TXNBA92478F8A,BB007,O+,Plasma,DONATION,3.0,2024-05-20 13:46:00,DONATION1285,,,POSTED,
TXN8048AAC803,BB007,O+,Platelets,DONATION,3.0,2024-05-20 16:52:00,DONATION1285,,,POSTED,
TXNB77937F475,BB007,O+,RBC,DONATION,3.0,2024-05-20 17:15:00,DONATION1285,,,POSTED,
TXN875B82C751,BB012,O+,Plasma,DONATION,1.0,2024-05-21 08:30:00,DONATION1526,,,POSTED,
TXNB29DACDD9E,BB012,O+,Platelets,DONATION,1.0,2024-05-21 15:36:00,DONATION1526,,,POSTED,
TXN527A9177EC,BB012,O+,RBC,DONATION,1.0,2024-05-21 16:49:00,DONATION1526,,,POSTED,
TXNA9A6BCB51D,BB004,O+,Plasma,DONATION,1.0,2024-05-23 08:42:00,DONATION0092,,,POSTED,
TXN5AAD4C156F,BB004,O+,RBC,DONATION,1.0,2024-05-23 11:14:00,DONATION0092,,,POSTED,
TXNCCB6DBCC27,BB004,O+,Platelets,DONATION,1.0,2024-05-23 13:17:00,DONATION0092,,,POSTED,
TXND0593BFC4B,BB003,A+,RBC,DONATION,2.0,2024-05-25 13:35:00,DONATION0918,,,POSTED,
TXN4E7FF4894D,BB003,A+,Plasma,DONATION,2.0,2024-05-25 18:38:00,DONATION0918,,,POSTED,
TXNC012F2C89E,BB007,B+,RBC,DONATION,1.0,2024-05-28 14:12:00,DONATION1286,,,POSTED,
TXN194C8999E0,BB007,O+,Plasma,ISSUE,2.0,2024-05-28 14:15:00,,,,POSTED,ISSUEA21BDBC28B
TXNB00B26A526,BB003,A+,Platelets,ISSUE,2.0,2024-05-28 15:18:00,,,,POSTED,ISSUEF5A9319D40
TXNEDCF78DF7E,BB007,B+,Platelets,DONATION,1.0,2024-05-28 16:09:00,DONATION1286,,,POSTED,
TXNFB01F9CB58,BB007,B+,Plasma,DONATION,1.0,2024-05-28 16:43:00,DONATION1286,,,POSTED,
TXN114DB747C4,BB019,AB+,Plasma,DONATION,1.0,2024-05-29 08:52:00,DONATION1006,,,POSTED,
TXN78BAE6196C,BB003,O-,RBC,DONATION,1.0,2024-05-29 11:01:00,DONATION0949,,,POSTED,
TXNC5C9EACAE5,BB014,B-,Plasma,DONATION,1.0,2024-05-29 11:23:00,DONATION1452,,,POSTED,
TXNE6B1202125,BB014,B-,Platelets,DONATION,1.0,2024-05-29 12:13:00,DONATION1452,,,POSTED,
TXNB88ACE54DB,BB019,AB+,RBC,DONATION,1.0,2024-05-29 13:23:00,DONATION1006,,,POSTED,
TXND9F3C099F1,BB019,AB+,Platelets,DONATION,1.0,2024-05-29 15:21:00,DONATION1006,,,POSTED,
TXN53FC49EBD9,BB014,B-,RBC,DONATION,1.0,2024-05-29 15:56:00,DONATION1452,,,POSTED,
TXNB650DEA272,BB003,O-,Plasma,DONATION,1.0,2024-05-29 18:00:00,DONATION0949,,,POSTED,
TXN5D4D0FD5E8,BB017,AB+,Platelets,DONATION,2.0,2024-05-30 08:21:00,DONATION1255,,,POSTED,
TXN5DB514AF3B,BB017,AB+,RBC,DONATION,2.0,2024-05-30 14:19:00,DONATION1255,,,POSTED,
TXN93F7907D61,BB017,AB+,Plasma,DONATION,2.0,2024-05-30 15:23:00,DONATION1255,,,POSTED,
TXN10DBAB6CC7,BB003,O-,Plasma,ISSUE,2.0,2024-05-30 16:52:00,,,,POSTED,ISSUEB1165F5134
TXN03B29CEA23,BB011,A+,RBC,DONATION,1.0,2024-05-31 12:27:00,DONATION1787,,,POSTED,
TXN2C1AFFF896,BB011,B+,RBC,DONATION,1.0,2024-05-31 13:18:00,DONATION0516,,,POSTED,
TXN82EF9B8DCE,BB014,B-,Plasma,ISSUE,2.0,2024-05-31 13:54:00,,,,POSTED,ISSUE04702E508B
TXNCE6F09D621,BB011,A+,Platelets,DONATION,1.0,2024-05-31 14:25:00,DONATION1787,,,POSTED,
TXN7970885D52,BB011,B+,Plasma,DONATION,1.0,2024-05-31 15:41:00,DONATION0516,,,POSTED,
TXN2CAAA40A10,BB011,A+,Plasma,DONATION,1.0,2024-05-31 18:34:00,DONATION1787,,,POSTED,
TXN309205D06E,BB011,A+,Platelets,ISSUE,1.0,2024-06-01 11:25:00,,,,POSTED,ISSUE196F4B0BF0
TXN5882B80CA6,BB002,O-,RBC,DONATION,1.0,2024-06-02 09:57:00,DONATION0805,,,POSTED,
TXN6979E93BEA,BB015,B-,Plasma,DONATION,2.0,2024-06-02 10:55:00,DONATION0220,,,POSTED,
TXN40F5C6CBD5,BB002,B+,Plasma,DONATION,1.0,2024-06-02 12:16:00,DONATION0920,,,POSTED,
TXNECC8B0FDFA,BB002,O-,Plasma,DONATION,1.0,2024-06-02 13:07:00,DONATION0805,,,POSTED,
TXN41599E3764,BB002,B+,RBC,DONATION,1.0,2024-06-02 13:55:00,DONATION0920,,,POSTED,
TXNF18781A535,BB004,A+,Plasma,DONATION,1.0,2024-06-02 14:02:00,DONATION0226,,,POSTED,
TXN241B668D72,BB004,A+,RBC,DONATION,1.0,2024-06-02 14:14:00,DONATION0226,,,POSTED,
TXN4CE3767269,BB015,B-,Platelets,DONATION,2.0,2024-06-02 14:21:00,DONATION0220,,,POSTED,
TXN92F3493BA4,BB002,O-,Platelets,DONATION,1.0,2024-06-02 15:03:00,DONATION0805,,,POSTED,
TXN9C14AA76FE,BB004,A+,Platelets,DONATION,1.0,2024-06-02 15:45:00,DONATION0226,,,POSTED,
TXN3032BB6893,BB015,B-,RBC,DONATION,2.0,2024-06-02 17:32:00,DONATION0220,,,POSTED,
TXNFB4D763C7E,BB014,B-,Platelets,ISSUE,1.0,2024-06-03 09:08:00,,,,POSTED,ISSUE4892080D03
TXN325FBB0A02,BB002,A+,Plasma,DONATION,1.0,2024-06-04 08:47:00,DONATION1994,,,POSTED,
TXN940C42D59E,BB006,A+,RBC,DONATION,1.0,2024-06-04 14:35:00,DONATION1152,,,POSTED,
TXN3E08B6603E,BB002,A+,RBC,DONATION,1.0,2024-06-04 15:30:00,DONATION1994,,,POSTED,
TXN2BB02F1567,BB002,A+,Platelets,DONATION,1.0,2024-06-04 16:23:00,DONATION1994,,,POSTED,
TXNC8FD9F3E01,BB006,A+,Plasma,DONATION,1.0,2024-06-04 16:30:00,DONATION1152,,,POSTED,
TXNDC4797E7E3,BB006,A+,Platelets,DONATION,1.0,2024-06-04 16:35:00,DONATION1152,,,POSTED,
TXN67BA7FCBFF,BB014,O-,Plasma,DONATION,2.0,2024-06-05 12:35:00,DONATION1826,,,POSTED,
TXN72C62A4F2A,BB015,B-,Plasma,ISSUE,1.0,2024-06-05 18:09:00,,,,POSTED,ISSUE1D09F2138A
TXN7BE1049355,BB014,O-,RBC,DONATION,2.0,2024-06-05 18:15:00,DONATION1826,,,POSTED,
TXN2D665314F2,BB014,O-,Platelets,DONATION,2.0,2024-06-05 18:44:00,DONATION1826,,,POSTED,
TXNFD81D641EE,BB017,AB+,Platelets,ISSUE,1.0,2024-06-06 08:05:00,,,,POSTED,ISSUE62287B8F7B
TXN3CE051773A,BB013,O+,Plasma,DONATION,2.0,2024-06-06 09:39:00,DONATION0351,,,POSTED,
TXN3025995B8F,BB007,B+,Platelets,ISSUE,2.0,2024-06-06 18:43:00,,,,POSTED,ISSUEC4A1EE93DD
TXN4C5BBE36C8,BB013,O+,RBC,DONATION,2.0,2024-06-06 18:55:00,DONATION0351,,,POSTED,
TXNA8A03B9E53,BB014,O-,Plasma,ISSUE,1.0,2024-06-07 09:04:00,,,,POSTED,ISSUE03DE40048D
